petName,enemyId,templateId,initNum,lvupPointSource,lvupPointEffective,baseVital,baseStr,baseTough,baseDex,get,poisonResist,paralysisResist,sleepResist,stoneResist,drunkResist,confusionResist,critical,counter,rare,lvMin,lvMax,enemyExp,hpMin,hpMax,attackMin,attackMax,defenseMin,defenseMax,agilityMin,agilityMax,rawVitalMin,rawVitalMax,rawStrMin,rawStrMax,rawToughMin,rawToughMax,rawDexMin,rawDexMax,growVitalMin,growVitalMax,growStrMin,growStrMax,growToughMin,growToughMax,growDexMin,growDexMax,rank,baseSum,earth,water,fire,wind,skill1,skill2,skill3,skill4,skill5,skill6,skill7,limitLevel,imageId
拉斯基,1735,758,18,4.5,4,20,27,21,27,11,0,0,0,0,0,0,1,1,0,85,95,-1,534,823,107,177,88,155,88,153,6372,12608,8850,15366,6726,13002,8850,15366,84,166,117,202,89,171,117,202,1,95,0,0,60,40,1,2,-1,-1,-1,-1,-1,-1,100853
乌宝依,1736,735,18,4.5,4,23,28,13,35,-1,0,0,0,0,0,0,1,1,1,65,75,-1,449,697,85,143,48,101,90,147,5754,10990,7124,12560,3014,7850,9042,14758,98,182,122,208,51,130,155,244,1,99,0,0,80,20,1,2,-1,-1,-1,-1,-1,-1,100830
鲁拉其斯,1737,752,23,4.5,4,27,25,28,26,11,0,0,0,0,0,0,1,1,0,85,95,-1,656,961,106,176,116,187,86,151,8975,15561,8257,14763,9334,15960,8616,15162,112,195,103,185,117,200,108,190,0,106,80,20,0,0,1,2,-1,-1,-1,-1,-1,-1,100847
昆依特,1738,762,20,4.5,4,17,21,24,28,11,0,0,0,0,0,0,1,1,0,85,95,-1,487,772,87,154,96,165,92,158,5340,11484,6764,13068,7832,14256,9256,15840,73,156,93,178,107,194,127,216,2,90,60,40,0,0,1,2,-1,-1,-1,-1,-1,-1,100857
可卡特,1739,764,22,4.5,4,18,25,19,28,11,0,0,0,0,0,0,1,1,0,85,95,-1,501,788,100,169,81,148,93,159,5728,11940,8234,14726,6086,12338,9308,15920,78,162,112,199,83,167,127,216,2,90,80,0,0,20,1,2,-1,-1,-1,-1,-1,-1,100859
玻洛布斯,1740,783,16,4.5,4,29,20,33,16,11,0,0,0,0,0,0,1,1,0,85,95,-1,637,936,88,154,129,200,49,109,9504,16072,6336,12544,10912,17640,4928,10976,126,213,84,166,145,234,65,145,1,98,60,0,0,40,1,2,-1,-1,-1,-1,-1,-1,100878
葛雷基欧,1794,901,39,4.5,4,24,40,27,22,0,0,0,0,0,0,0,5,0,0,1,1,-1,70,93,17,22,12,18,7,13,858,1404,1482,2028,975,1521,780,1326,99,180,171,260,112,195,90,170,0,113,80,0,0,20,1,2,-1,-1,-1,-1,-1,-1,101152
葛雷洛比,1795,902,39,4.5,4,27,40,24,22,0,0,0,0,0,0,0,5,0,0,1,1,-1,74,96,17,22,11,17,7,13,975,1521,1482,2028,858,1404,780,1326,112,195,171,260,99,180,90,170,0,113,0,80,20,0,1,2,-1,-1,-1,-1,-1,-1,101153
葛雷吉鲁,1796,903,39,4.5,4,24,44,24,22,0,0,0,0,0,0,0,5,0,0,1,1,-1,70,93,18,24,11,17,7,13,858,1404,1638,2184,858,1404,780,1326,99,180,189,280,99,180,90,170,0,114,0,0,80,20,1,2,-1,-1,-1,-1,-1,-1,101154
葛雷马恩,1797,904,39,4.5,4,23,40,22,30,0,0,0,0,0,0,0,5,0,0,1,1,-1,70,92,17,22,10,16,10,16,819,1365,1482,2028,780,1326,1092,1638,94,175,171,260,90,170,126,210,0,115,0,0,20,80,1,2,-1,-1,-1,-1,-1,-1,101155
雷尔胖,1798,905,20,4.5,4,34,29,25,23,-1,0,0,0,0,0,0,1,1,1,1,1,-1,41,53,6,9,6,8,4,7,640,920,540,820,460,740,420,700,144,230,121,205,103,185,94,175,0,111,0,0,60,40,1,2,-1,-1,-1,-1,-1,1,100825
莫拉司,1802,908,25,4.5,4,48,36,28,12,11,0,0,0,0,0,0,1,1,0,1,1,-1,66,80,10,14,8,12,2,6,1150,1500,850,1200,650,1000,250,600,207,300,153,240,117,200,45,120,0,124,0,70,30,0,1,2,-1,-1,-1,-1,-1,-1,100888
吉比,1804,910,23,4.5,4,24,24,23,37,-5,0,0,0,0,0,0,1,1,2,1,1,-1,40,53,6,9,6,9,8,11,506,828,506,828,483,805,805,1127,99,180,99,180,94,175,157,245,0,108,20,0,0,80,1,2,210,-1,-1,-1,-1,-1,101178
古瓜,1816,913,20,5,5,26,32,21,23,0,0,0,0,0,0,0,10,10,0,1,1,-1,35,46,7,10,5,8,4,7,480,760,600,880,380,660,420,700,108,190,135,220,85,165,94,175,0,102,100,0,0,0,1,2,-1,-1,-1,-1,-1,90,100015
古瓜,1818,914,23,5,5,27,37,21,24,0,0,0,0,0,0,0,10,10,0,100,100,-1,963,1263,212,287,137,212,113,186,12950,20202,18130,25382,9842,17094,11396,18648,112,195,157,245,85,165,99,180,0,109,100,0,0,0,1,2,-1,-1,-1,-1,-1,90,100018
布依布鲁,1824,728,23,4.5,4,44,24,23,17,11,0,0,0,0,0,0,1,1,0,70,79,-1,705,984,88,147,85,144,44,97,12558,18760,6578,12060,6279,11725,4485,9715,189,280,99,180,94,175,67,145,0,108,30,70,0,0,1,2,-1,-1,-1,-1,-1,-1,100823
呼波波,1825,750,26,4.5,4,31,27,23,28,-1,0,0,0,0,0,0,1,1,1,70,79,-1,597,865,96,156,85,144,78,135,8758,14534,7550,13182,6342,11830,7852,13520,130,215,112,195,94,175,117,200,0,109,0,80,20,0,1,2,-1,-1,-1,-1,-1,-1,100845
贝洛格,1826,740,19,4.5,4,34,17,39,15,11,0,0,0,0,0,0,1,1,0,70,79,-1,598,863,67,124,126,189,38,89,9440,15226,4425,9599,10915,16881,3835,8937,144,230,67,145,166,255,58,135,0,105,80,20,0,0,1,2,-1,-1,-1,-1,-1,-1,100835
昆依特,1827,762,20,4.5,4,17,21,24,28,11,0,0,0,0,0,0,1,1,0,70,79,-1,405,647,72,129,80,138,76,132,4440,9628,5624,10956,6512,11952,7696,13280,73,156,93,178,107,194,127,216,2,90,60,40,0,0,1,2,-1,-1,-1,-1,-1,-1,100857
加斯奥,1828,732,23,4.5,4,24,31,21,28,11,0,0,0,0,0,0,1,1,0,70,79,-1,514,770,104,165,77,135,77,134,6578,12060,8671,14405,5681,11055,7774,13400,99,180,130,215,85,165,117,200,0,104,0,0,80,20,1,2,-1,-1,-1,-1,-1,-1,100827
耶普鲁,1829,774,19,4.5,4,20,32,22,28,11,0,0,0,0,0,0,1,1,1,70,79,-1,466,714,105,165,78,136,76,132,5310,10592,8850,14564,5900,11254,7670,13240,81,160,135,220,90,170,117,200,0,102,0,0,100,0,1,2,-1,-1,-1,-1,-1,-1,100869
龟之钢,1830,745,13,4.5,4,23,25,35,13,11,0,0,0,0,0,0,1,1,0,70,79,-1,465,711,85,142,111,172,31,81,6069,11375,6647,12025,9537,15275,3179,8125,98,182,108,192,155,244,51,130,1,96,0,0,40,60,1,2,-1,-1,-1,-1,-1,-1,100840
巴克亚司,1831,823,24,4.5,4,25,25,23,28,11,0,0,0,0,0,0,1,1,0,70,79,-1,516,772,87,146,82,140,78,134,6900,12432,6900,12432,6300,11760,7800,13440,103,185,103,185,94,175,117,200,0,101,0,0,30,70,1,2,-1,-1,-1,-1,-1,-1,100918
欧瑟菲,1838,792,21,4.5,4,35,23,33,14,11,0,0,0,0,0,0,1,1,0,80,85,-1,694,942,96,153,126,185,40,92,11121,16779,7077,12495,10447,16065,4044,9282,148,235,94,175,139,225,54,130,0,105,80,0,0,20,1,2,-1,-1,-1,-1,-1,-1,100887
欧瑟菲,1839,792,21,4.5,4,35,23,33,14,11,0,0,0,0,0,0,1,1,0,85,90,-1,735,995,101,162,133,196,42,98,11781,17719,7497,13195,11067,16965,4284,9802,148,235,94,175,139,225,54,130,0,105,80,0,0,20,1,2,-1,-1,-1,-1,-1,-1,100887
玛斯特,1840,794,21,4.5,4,37,23,32,12,11,0,0,0,0,0,0,1,1,0,80,85,-1,711,960,96,153,123,182,33,85,11795,17493,7077,12495,10110,15708,3370,8568,157,245,94,175,135,220,45,120,0,104,70,30,0,0,1,2,-1,-1,-1,-1,-1,-1,100889
玛斯特,1841,794,21,4.5,4,37,23,32,12,11,0,0,0,0,0,0,1,1,0,85,90,-1,753,1014,101,162,130,192,35,90,12495,18473,7497,13195,10710,16588,3570,9048,157,245,94,175,135,220,45,120,0,104,70,30,0,0,1,2,-1,-1,-1,-1,-1,-1,100889
莫拉司,1842,793,22,4.5,4,39,26,27,12,11,0,0,0,0,0,0,1,1,0,85,90,-1,776,1039,111,172,114,176,35,90,13246,19278,8592,14364,8950,14742,3580,9072,166,255,108,190,112,195,45,120,0,104,0,70,30,0,1,2,-1,-1,-1,-1,-1,-1,100888
尤里蛙,1843,917,25,4.5,4,36,28,48,12,11,0,0,0,0,0,0,1,1,0,1,1,-1,57,71,8,12,13,16,2,6,850,1200,650,1000,1150,1500,250,600,153,240,117,200,207,300,45,120,0,124,70,30,0,0,1,2,-1,-1,-1,-1,-1,-1,100883
凯恩,1845,918,30,4.5,4,23,37,12,46,-5,1,1,1,1,1,1,1,1,2,1,1,-1,54,72,12,16,5,9,13,17,630,1050,1050,1470,300,720,1320,1740,94,175,157,245,45,120,198,290,0,118,0,0,0,100,1,2,506,-1,-1,-1,-1,-1,101180
布依布鲁,1846,728,23,4.5,4,44,24,23,17,11,0,0,0,0,0,0,1,1,0,80,90,-1,800,1114,100,166,97,163,50,109,14238,21224,7458,13644,7119,13265,5085,10991,189,280,99,180,94,175,67,145,0,108,30,70,0,0,1,2,-1,-1,-1,-1,-1,-1,100823
布依布依,1847,729,23,4.5,4,44,28,19,18,11,0,0,0,0,0,0,1,1,0,80,90,-1,803,1118,112,180,85,150,54,113,14238,21224,8814,15160,5763,11749,5424,11370,189,280,117,200,76,155,72,150,0,109,0,70,30,0,1,2,-1,-1,-1,-1,-1,-1,100824
拉斯基,1853,758,18,4.5,4,20,27,21,27,11,0,0,0,0,0,0,1,1,0,80,90,-1,504,781,101,168,83,147,83,145,6012,11968,8350,14586,6346,12342,8350,14586,84,166,117,202,89,171,117,202,1,95,0,0,60,40,1,2,-1,-1,-1,-1,-1,-1,100853
瑞德宝,1854,770,25,4.5,4,28,33,27,18,-1,0,0,0,0,0,0,1,1,1,80,90,-1,634,929,127,197,109,177,54,114,8866,15240,10571,17145,8525,14859,5456,11430,117,200,139,225,112,195,72,150,0,106,0,0,100,0,1,2,-1,-1,-1,-1,-1,-1,100865
耶普鲁,1855,774,19,4.5,4,20,32,22,28,11,0,0,0,0,0,0,1,1,1,80,90,-1,529,810,119,187,89,154,87,150,6030,12000,10050,16500,6700,12750,8710,15000,81,160,135,220,90,170,117,200,0,102,0,0,100,0,1,2,-1,-1,-1,-1,-1,-1,100869
菲奇亚,1868,933,30,4.5,4,32,64,13,32,-5,1,1,1,1,1,1,1,1,2,1,1,-1,69,87,20,24,6,11,9,13,900,1320,1860,2280,330,750,900,1320,135,220,279,380,49,125,135,220,0,141,0,0,100,0,1,2,624,-1,-1,-1,-1,-1,101616
萨格鲁,1871,778,25,4.5,4,27,36,16,26,-1,0,0,0,0,0,0,1,1,1,81,89,-1,627,904,136,203,74,136,82,143,8625,14703,11730,18096,4830,10556,8280,14326,112,195,153,240,63,140,108,190,0,105,0,50,50,0,1,2,-1,-1,-1,-1,-1,-1,100873
司尔顿,1872,765,25,4.5,4,31,30,28,21,11,0,0,0,0,0,0,1,1,0,71,80,-1,606,876,106,168,101,162,57,112,8845,14663,8540,14322,7930,13640,5795,11253,130,215,126,210,117,200,85,165,0,110,70,30,0,0,1,2,-1,-1,-1,-1,-1,-1,100860
雷德力克斯,1873,824,23,4.5,4,30,22,27,23,11,0,0,0,0,0,0,1,1,0,71,80,-1,569,833,81,140,94,155,63,118,8484,14238,6060,11526,7575,13221,6363,11865,126,210,90,170,112,195,94,175,0,102,50,50,0,0,1,2,-1,-1,-1,-1,-1,-1,100919
麦丁布斯,1875,780,19,4.5,4,34,25,28,14,-1,0,0,0,0,0,0,1,1,2,90,99,-1,746,1056,112,182,122,193,45,106,12000,18906,8625,15207,9750,16440,4500,10686,144,230,103,185,117,200,54,130,0,101,0,50,50,0,1,2,-1,-1,-1,-1,-1,-1,100875
贝洛金,1876,739,21,4.5,4,32,19,34,19,11,0,0,0,0,0,0,1,1,0,90,99,-1,738,1049,92,161,143,217,64,128,11310,18172,6409,12803,12064,18998,6409,12803,135,220,76,155,144,230,76,155,0,104,0,0,40,60,1,2,-1,-1,-1,-1,-1,-1,100834
蓝宝,1877,769,23,4.5,4,33,27,26,17,11,0,0,0,0,0,0,1,1,0,90,99,-1,750,1062,120,191,116,188,56,120,11749,18675,9475,16185,9096,15770,5685,12035,139,225,112,195,108,190,67,145,0,103,0,100,0,0,1,2,-1,-1,-1,-1,-1,-1,100864
卡卡特,1878,761,21,4.5,4,21,21,20,26,11,0,0,0,0,0,0,1,1,0,90,99,-1,554,846,91,160,88,156,90,156,7163,13629,7163,13629,6786,13216,9048,15694,96,184,96,184,91,179,122,212,3,88,20,80,0,0,1,2,-1,-1,-1,-1,-1,-1,100856
威比,1890,737,17,4.5,4,22,24,13,39,11,0,0,0,0,0,0,1,1,0,61,71,-1,411,647,70,124,45,95,95,151,5140,10098,5654,10692,2827,7425,9509,15147,94,176,103,187,51,130,173,265,1,98,0,0,30,70,1,2,-1,-1,-1,-1,-1,-1,100832
克拉尔,1891,757,18,4.5,4,22,22,21,29,11,0,0,0,0,0,0,1,1,0,61,70,-1,402,629,66,118,64,115,69,120,5160,9996,5160,9996,4902,9702,6966,12054,98,183,98,183,93,178,132,221,2,94,0,0,20,80,1,2,-1,-1,-1,-1,-1,-1,100852
卡恩格登,1900,957,26,4.5,4,27,32,32,20,11,0,0,0,0,0,0,1,1,1,1,1,-1,48,63,9,13,9,13,4,8,650,1014,780,1144,780,1144,468,832,112,195,135,220,135,220,81,160,0,111,70,30,0,0,1,2,503,-1,-1,-1,-1,-1,101284
卡恩米兹,1901,958,26,4.5,4,30,31,25,23,11,0,0,0,0,0,0,1,1,1,1,1,-1,50,65,9,13,7,11,5,9,728,1092,754,1118,598,962,546,910,126,210,130,215,103,185,94,175,0,109,0,70,30,0,1,2,503,-1,-1,-1,-1,-1,101285
卡恩法尔,1902,959,26,4.5,4,25,37,24,23,11,0,0,0,0,0,0,1,1,1,1,1,-1,46,61,10,14,7,11,5,9,598,962,910,1274,572,936,546,910,103,185,157,245,99,180,94,175,0,109,0,0,70,30,1,2,503,-1,-1,-1,-1,-1,101286
卡恩修比,1903,960,26,4.5,4,25,33,23,29,11,0,0,0,0,0,0,1,1,1,1,1,-1,47,62,9,13,7,11,7,10,598,962,806,1170,546,910,702,1066,103,185,139,225,94,175,121,205,0,110,30,0,0,70,1,2,503,-1,-1,-1,-1,-1,101287
龟之钢,1913,745,13,4.5,4,23,25,35,13,11,0,0,0,0,0,0,1,1,0,80,89,-1,529,799,96,160,126,193,36,91,6909,12775,7567,13505,10857,17155,3619,9125,98,182,108,192,155,244,51,130,1,96,0,0,40,60,1,2,-1,-1,-1,-1,-1,-1,100840
尼基斯,1914,748,20,4.5,4,29,24,27,22,11,0,0,0,0,0,0,1,1,0,80,89,-1,621,903,96,160,105,170,67,126,9072,15252,7392,13392,8400,14508,6720,12648,121,205,99,180,112,195,90,170,0,102,70,30,0,0,1,2,-1,-1,-1,-1,-1,-1,100843
加斯奥,1915,732,23,4.5,4,24,31,21,28,11,0,0,0,0,0,0,1,1,0,80,89,-1,583,862,118,185,87,151,88,150,7458,13500,9831,16125,6441,12375,8814,15000,99,180,130,215,85,165,117,200,0,104,0,0,80,20,1,2,-1,-1,-1,-1,-1,-1,100827
比特,1916,763,21,4.5,4,19,20,23,26,11,0,0,0,0,0,0,1,1,0,80,89,-1,475,742,79,141,88,151,80,141,5729,11563,6066,11936,7077,13055,8088,14174,86,173,91,179,107,196,122,212,3,88,0,0,80,20,1,2,-1,-1,-1,-1,-1,-1,100858
司尔顿,1917,765,25,4.5,4,31,30,28,21,11,0,0,0,0,0,0,1,1,0,90,95,-1,758,1030,133,198,126,191,72,132,11049,17243,10668,16842,9906,16040,7239,13233,130,215,126,210,117,200,85,165,0,110,70,30,0,0,1,2,-1,-1,-1,-1,-1,-1,100860
克洛恩,1918,804,30,4.5,4,27,38,23,29,-1,0,0,0,0,0,0,1,1,1,90,95,-1,748,1023,163,231,111,176,104,166,9650,15834,13896,20300,8106,14210,10422,16646,112,195,162,250,94,175,121,205,0,117,50,50,0,0,1,2,-1,-1,-1,-1,-1,-1,100899
雷德力克斯,1919,824,23,4.5,4,30,22,27,23,11,0,0,0,0,0,0,1,1,0,90,95,-1,712,981,101,164,118,182,79,139,10612,16758,7580,13566,9475,15561,7959,13965,126,210,90,170,112,195,94,175,0,102,50,50,0,0,1,2,-1,-1,-1,-1,-1,-1,100919
波波顿,1922,786,19,4.5,4,33,30,19,17,11,0,0,0,0,0,0,1,1,0,80,85,-1,649,894,114,172,80,137,50,102,10385,15975,9380,14910,5695,11005,5025,10295,145,234,131,218,79,161,70,150,1,99,80,20,0,0,1,2,-1,-1,-1,-1,-1,-1,100881
砂鲨,1923,785,20,4.5,4,33,36,16,18,11,0,0,0,0,0,0,1,1,0,80,85,-1,665,911,133,193,73,129,53,106,10416,16020,11424,17088,4704,9968,5376,10680,139,225,153,240,63,140,72,150,0,103,0,20,80,0,1,2,-1,-1,-1,-1,-1,-1,100880
鲁比,1926,965,23,4.5,4,22,32,27,26,-5,0,0,0,0,0,0,1,1,2,1,1,-1,38,52,8,11,7,10,5,8,460,782,690,1012,575,897,552,874,90,170,135,220,112,195,108,190,0,107,0,0,80,20,1,2,541,-1,-1,-1,-1,-1,101177
龟之钢,1927,745,13,4.5,4,23,25,35,13,11,0,0,0,0,0,0,1,1,0,80,85,-1,529,764,96,153,126,184,36,87,6909,12215,7567,12913,10857,16403,3619,8725,98,182,108,192,155,244,51,130,1,96,0,0,40,60,1,2,-1,-1,-1,-1,-1,-1,100840
贝洛金,1928,739,21,4.5,4,32,19,34,19,11,0,0,0,0,0,0,1,1,0,80,85,-1,660,906,82,139,128,187,57,110,10110,15708,5729,11067,10784,16422,5729,11067,135,220,76,155,144,230,76,155,0,104,0,0,40,60,1,2,-1,-1,-1,-1,-1,-1,100834
杨格斯,1930,755,27,4.5,4,27,50,18,32,-1,0,0,0,0,0,0,1,1,2,90,95,-1,781,1055,207,276,96,160,114,177,9575,15717,18384,24986,6128,12090,11490,17732,112,195,216,310,72,150,135,220,0,127,0,0,80,20,1,2,-1,-1,-1,-1,-1,-1,100850
玛斯贝卡,1934,779,24,4.5,4,25,35,16,31,11,0,0,0,0,0,0,1,1,0,101,105,-1,754,1038,163,233,91,158,122,189,9752,16280,13992,20680,5936,12320,12296,18920,103,185,148,235,63,140,130,215,0,107,0,0,50,50,1,2,-1,-1,-1,-1,-1,-1,100874
布依伦斯,1935,816,28,4.5,4,21,29,26,34,11,0,0,0,0,0,0,1,1,0,106,110,-1,757,1053,149,222,137,209,143,213,8512,15312,12096,19024,10752,17632,14336,21344,85,165,121,205,108,190,144,230,0,110,0,0,30,70,1,2,-1,-1,-1,-1,-1,-1,100911
蒙哥拉斯,1936,798,26,4.5,4,39,30,34,11,-1,0,0,0,0,0,0,1,1,0,111,120,-1,1057,1430,167,252,183,270,41,115,17242,25602,13048,21084,14912,23092,4194,11546,166,255,126,210,144,230,40,115,0,114,50,0,0,50,1,2,-1,-1,-1,-1,-1,-1,100893
迪基格斯,1937,756,26,4.5,4,31,37,18,22,11,0,0,0,0,0,0,1,1,0,90,95,-1,752,1025,156,223,91,154,76,136,11078,17286,13370,19698,6112,12060,7640,13668,130,215,157,245,72,150,90,170,0,108,20,80,0,0,1,2,-1,-1,-1,-1,-1,-1,100851
迪布恩,1938,806,28,4.5,4,28,30,23,26,11,0,0,0,0,0,0,1,1,0,85,90,-1,680,940,125,187,102,163,87,145,9464,15360,10192,16128,7644,13440,8736,14592,117,200,126,210,94,175,108,190,0,107,10,90,0,0,1,2,-1,-1,-1,-1,-1,-1,100901
迪米布斯,1939,782,17,4.5,4,34,21,31,13,11,0,0,0,0,0,0,1,1,0,85,90,-1,695,951,92,151,124,185,38,93,11296,17158,6707,12309,10237,16039,3883,9325,150,239,89,171,136,223,51,130,1,99,0,100,0,0,1,2,-1,-1,-1,-1,-1,-1,100877
朵巴奈特,1940,811,27,4.5,4,27,40,24,27,-1,0,0,0,0,0,0,1,1,1,90,95,-1,746,1019,170,237,115,179,95,157,9575,15717,14554,20956,8426,14508,9575,15717,112,195,171,260,99,180,112,195,0,118,0,0,40,60,1,2,-1,-1,-1,-1,-1,-1,100906
梅尔顿,1941,767,25,4.5,4,32,30,27,21,11,0,0,0,0,0,0,1,1,0,90,95,-1,769,1042,133,198,122,187,72,132,11430,17644,10668,16842,9525,15639,7239,13233,135,220,126,210,112,195,85,165,0,110,100,0,0,0,1,2,-1,-1,-1,-1,-1,-1,100862
蒙哥拉斯,1943,798,26,4.5,4,39,30,34,11,-1,0,0,0,0,0,0,1,1,0,121,125,-1,1148,1487,181,262,199,281,45,120,18722,26622,14168,21924,16192,24012,4554,12006,166,255,126,210,144,230,40,115,0,114,50,0,0,50,1,2,-1,-1,-1,-1,-1,-1,100893
砂鲨,1944,785,20,4.5,4,33,36,16,18,11,0,0,0,0,0,0,1,1,0,96,100,-1,792,1064,159,225,87,151,64,124,12400,18720,13600,19968,5600,11648,6400,12480,139,225,153,240,63,140,72,150,0,103,0,20,80,0,1,2,-1,-1,-1,-1,-1,-1,100880
莱姆洛斯,1945,818,23,4.5,4,34,22,28,23,11,0,0,0,0,0,0,1,1,0,101,105,-1,867,1154,115,183,138,207,88,153,13536,20194,8460,14926,10998,17560,8883,15365,144,230,90,170,117,200,94,175,0,107,60,0,0,40,1,2,-1,-1,-1,-1,-1,-1,100913
艾迪希洛,1946,968,32,4.5,4,23,45,16,35,-1,0,0,0,0,0,0,1,1,2,1,1,-1,58,77,15,20,7,11,10,15,672,1120,1376,1824,448,896,1056,1504,94,175,193,285,63,140,148,235,0,119,50,50,0,0,1,2,542,-1,-1,-1,-1,-1,101423
朵巴奈特,1973,979,27,4.5,4,27,40,24,27,-1,0,0,0,0,0,0,1,1,1,1,1,-1,52,68,12,15,8,12,6,10,675,1053,1026,1404,594,972,675,1053,112,195,171,260,99,180,112,195,0,118,0,0,40,60,1,2,541,-1,-1,-1,-1,-1,100906
格林巴肯,1975,981,42,4.5,4,32,43,23,31,11,-10,-10,-10,-10,-10,-10,1,1,0,1,1,-1,92,117,20,26,12,18,12,18,1260,1848,1722,2310,882,1470,1218,1806,135,220,184,275,94,175,130,215,0,129,90,10,0,0,1,2,600,701,-1,-1,-1,-1,101427
雷恩巴肯,1976,982,42,4.5,4,36,43,22,32,11,-10,-10,-10,-10,-10,-10,1,1,0,1,1,-1,99,123,20,26,12,18,12,18,1428,2016,1722,2310,840,1428,1260,1848,153,240,184,275,90,170,135,220,0,133,0,90,10,0,1,2,600,702,-1,-1,-1,-1,101424
法亚巴肯,1977,983,42,4.5,4,32,45,21,32,11,-10,-10,-10,-10,-10,-10,1,1,0,1,1,-1,93,117,20,27,11,17,12,18,1260,1848,1806,2394,798,1386,1260,1848,135,220,193,285,85,165,135,220,0,130,0,0,90,10,1,2,600,703,-1,-1,-1,-1,101425
奇欧巴肯,1978,984,42,4.5,4,31,41,20,35,11,-10,-10,-10,-10,-10,-10,1,1,0,1,1,-1,90,115,19,25,11,17,13,19,1218,1806,1638,2226,756,1344,1386,1974,130,215,175,265,81,160,148,235,0,127,10,0,0,90,1,2,600,704,-1,-1,-1,-1,101426
赫拉克勒斯,1979,985,39,4.5,4,24,40,27,26,0,0,0,0,0,0,0,5,0,0,1,1,-1,72,94,17,22,12,18,9,14,858,1404,1482,2028,975,1521,936,1482,99,180,171,260,112,195,108,190,0,117,100,0,0,0,1,2,-1,-1,-1,-1,-1,-1,101438
翟贝里恩,1980,986,39,4.5,4,24,44,24,26,0,0,0,0,0,0,0,5,0,0,1,1,-1,72,95,18,24,11,17,9,14,858,1404,1638,2184,858,1404,936,1482,99,180,189,280,99,180,108,190,0,118,0,0,100,0,1,2,-1,-1,-1,-1,-1,-1,101437
库玛斯,1984,989,26,4.5,4,28,35,24,21,11,0,0,0,0,0,0,1,1,0,1,1,-1,48,63,10,13,7,11,4,8,676,1040,858,1222,572,936,494,858,117,200,148,235,99,180,85,165,0,108,60,0,0,40,1,2,-1,-1,-1,-1,-1,-1,101444
雷玛特,1985,990,26,4.5,4,32,34,19,23,11,0,0,0,0,0,0,1,1,0,1,1,-1,52,67,9,13,6,10,5,9,780,1144,832,1196,442,806,546,910,135,220,144,230,76,155,94,175,0,108,0,90,10,0,1,2,-1,-1,-1,-1,-1,-1,101445
菲斯玛,1986,991,26,4.5,4,30,39,16,23,11,0,0,0,0,0,0,1,1,0,1,1,-1,50,65,11,14,5,9,5,9,728,1092,962,1326,364,728,546,910,126,210,166,255,63,140,94,175,0,108,0,50,50,0,1,2,-1,-1,-1,-1,-1,-1,101446
贝库尔,1987,992,26,4.5,4,30,35,17,26,11,0,0,0,0,0,0,1,1,0,1,1,-1,50,65,10,13,5,9,6,9,728,1092,858,1222,390,754,624,988,126,210,148,235,67,145,108,190,0,108,10,0,0,90,1,2,-1,-1,-1,-1,-1,-1,101447
史奈克特,1988,993,27,4.5,4,25,36,27,24,11,0,0,0,0,0,0,1,1,1,1,1,-1,49,65,10,14,8,12,5,9,621,999,918,1296,675,1053,594,972,103,185,153,240,112,195,99,180,0,112,70,0,0,30,1,2,-1,-1,-1,-1,-1,-1,101448
葛利斯奈,1989,994,27,4.5,4,29,35,26,23,11,0,0,0,0,0,0,1,1,1,1,1,-1,52,68,10,14,8,12,5,9,729,1107,891,1269,648,1026,567,945,121,205,148,235,108,190,94,175,0,113,30,70,0,0,1,2,-1,-1,-1,-1,-1,-1,101449
艾柏瑞,1990,995,27,4.5,4,28,39,23,23,11,0,0,0,0,0,0,1,1,1,1,1,-1,52,67,11,15,7,11,5,9,702,1080,999,1377,567,945,567,945,117,200,166,255,94,175,94,175,0,113,0,30,70,0,1,2,-1,-1,-1,-1,-1,-1,101450
拉特利,1991,996,27,4.5,4,25,38,23,26,11,0,0,0,0,0,0,1,1,1,1,1,-1,49,65,11,15,7,11,6,10,621,999,972,1350,567,945,648,1026,103,185,162,250,94,175,108,190,0,112,0,0,30,70,1,2,-1,-1,-1,-1,-1,-1,101451
毕格艾斯,1992,997,25,4.5,4,34,29,28,17,0,0,0,0,0,0,0,1,1,0,1,1,-1,51,66,8,12,8,11,3,7,800,1150,675,1025,650,1000,375,725,144,230,121,205,117,200,67,145,0,108,80,20,0,0,1,2,-1,-1,-1,-1,-1,-1,101452
裘比斯,1993,998,25,4.5,4,36,29,26,18,0,0,0,0,0,0,0,1,1,0,1,1,-1,53,67,8,12,7,11,4,7,850,1200,675,1025,600,950,400,750,153,240,121,205,108,190,72,150,0,109,0,80,20,0,1,2,-1,-1,-1,-1,-1,-1,101453
阿卡西斯,1994,999,25,4.5,4,34,31,26,18,0,0,0,0,0,0,0,1,1,0,1,1,-1,51,66,8,12,7,11,4,7,800,1150,725,1075,600,950,400,750,144,230,130,215,108,190,72,150,0,109,0,0,80,20,1,2,-1,-1,-1,-1,-1,-1,101454
洛可洛斯,1995,1000,25,4.5,4,33,29,25,20,0,0,0,0,0,0,0,1,1,0,1,1,-1,50,65,8,12,7,11,4,8,775,1125,675,1025,575,925,450,800,139,225,121,205,103,185,81,160,0,107,50,50,0,0,1,2,-1,-1,-1,-1,-1,-1,101455
